headword	text	sense1	sense2	sense3	sense4	sense5	sense6	sense7
raketa-n	<Raketa> nazvaná "Nell" byla vypuštěna dnes před 75 lety na farmě jeho tety Effie poblíž Auburn, Massachusetts a dosáhla výšky 41 stop (12m) při trvání letu asi 2.5 sekundy.	a1.s1	a2.s1	a3.s2	a4.sx	a5.sx	a6.s1	a7.sx
raketa-n	Radikální palestinské hnutí Hamás zaútočilo <raketami> z pásma Gazy na izraelské území.	a1.s2	a2.s2	a3.s2	a4.sx	a5.s2	a6.s2	a7.s2
raketa-n	Zájemcům také nabídli možnost vystřelit si vlastní <raket>(k)u, zlikvidovat oheň hasicím přístrojem nebo si nechat zapálit oheň přímo na ruce.	a1.sx	a2.s2	a3.s2	a4.sx	a5.s2	a6.s2	a7.s2
raketa-n	Opportunity vynesla <raketa> Delta II z mysu Cape Canaveral. v 5:18 SELČ.	a1.s1	a2.s1	a3.s1	a4.sx	a5.s1	a6.s1	a7.s1
raketa-n	Sučkov řekl, že některé z raket budou převezeny do skladiště a jiné budou zneškodněny v Barentsově moři. "Odpálení <raket> nepředstavuje žádné nebezpečí pro životní prostředí, neboť neobsahují žádné palivo, pouze výbušniny," řekl Sučkov.	a1.s2	a2.s2	a3.s2	a4.sx	a5.s2	a6.s2	a7.sx
raketa-n	Díky vyvážení a hmotnosti generuje tato <raketa> na badminton extrémně silné údery.	a1.s3	a2.s3	a3.s3	a4.sx	a5.s3	a6.s3	a7.s3
raketa-n	Podle zápachu by k nám trefily nepřátelské <rakety> z Íránu i bez složitých naváděcích systémů.	a1.s2	a2.s2	a3.s2	a4.sx	a5.s2	a6.s2	a7.s2
raketa-n	Podle Newsweeku byl letoun zasažen <raketou> země-vzduch Tor M-1 ruské výroby.	a1.s2	a2.s2	a3.s2	a4.sx	a5.s2	a6.s2	a7.s2
raketa-n	Cesta na Měsíc se uskuteční pomocí <rakety> odvozené ze systému space shuttle.	a1.s1	a2.s1	a3.s1	a4.sx	a5.s1	a6.s2	a7.sx
raketa-n	dnes 8:01 · Rusko v noci na dnešek na různých místech Ukrajiny útočilo <raketami>, bezpilotními letouny i leteckými bombami.	a1.s2	a2.s2	a3.s2	a4.sx	a5.s2	a6.s2	a7.s2
raketa-n	Příklad z počátku 60-tých let umístění ruských <raket> na Kubě. 4) Budou to moci uskutečnit jen, pokud by jim ten protiraketový deštník začal fungovat a především, pokud by měly záruku, že nakonec nedojde k protiúderům na jejich vlastní území.	a1.s2	a2.s2	a3.s2	a4.sx	a5.s2	a6.s2	a7.s2
raketa-n	Ukrajinská protivzdušná obrana během vlny ruských úderů v noci z neděle na pondělí sestřelila 15 ruských <raket>	a1.s2	a2.s2	a3.s2	a4.sx	a5.s2	a6.s2	a7.s2
raketa-n	Během 1. česko-rakouské války je na Vídeň odpálena <raketa> s biologickou náloží.	a1.s2	a2.s2	a3.s2	a4.sx	a5.s2	a6.s2	a7.s2
raketa-n	Z leteckej základne na floridskom Myse Canaveral v piatok úspešne vypustili <raketu> bez posádky typu Delta 4.	a1.s1	a2.s1	a3.s1	a4.sx	a5.s1	a6.s1	a7.s1
raketa-n	Taška má jeden hlavní oddíl na rakety, který je schopen pojmout 3 tenisové <rakety> bez obalu nebo jiné vybavení.	a1.s3	a2.s3	a3.s3	a4.sx	a5.s3	a6.s3	a7.sx
raketa-n	<Raketa> je vypletená a má obal na hlavu rakety.	a1.s3	a2.s3	a3.s3	a4.sx	a5.s3	a6.s3	a7.s3
raketa-n	Vzhledem k omezení, která vyplývají z rakouské neutrality, nebyla tato letadla nikdy vyzbrojena <raketami> vzduch-vzduch.	a1.s2	a2.s2	a3.s2	a4.sx	a5.s2	a6.s2	a7.s2
raketa-n	Webbův teleskop v hodnotě 10 miliard amerických dolarů – který je následovníkem téměř 32 let starého Hubbleova vesmírného teleskopu – byl vypuštěn pomocí <rakety> Ariane 5 v prosinci 2021 a plánované polohy v okolí libračního bodu L2 soustavy Slunce-Země dosáhl v lednu 2022.	a1.s1	a2.s1	a3.s1	a4.sx	a5.s1	a6.s1	a7.s1
raketa-n	Incident se odehrál na pozadí jiného konfliktu, když minulý měsíc Íránci údajně ohrožovali letadlovou loď USS Harry S. Truman a torpédoborec USS Bulkeley testem balistických <raket>.	a1.s2	a2.s2	a3.s2	a4.sx	a5.s2	a6.s2	a7.s2
raketa-n	<Rakety> a dělostřelecké projektily terorizují civilní obyvatelstvo ničí infrastrukturu, boří sídliště a cílí také na nemocnice.	a1.s2	a2.s2	a3.s2	a4.sx	a5.s2	a6.s2	a7.s2
raketa-n	Jako výzkumné středisko mohu nejdříve klidně vyslat <raketu> do vesmíru a poté teprve vyzkoumat věci k vyslání rakety do vesmíru potřebné.	a1.s1	a2.s1	a3.s1	a4.sx	a5.s1	a6.s1	a7.s1
raketa-n	Taška na <rakety> Victor BR 255 Orange vhodná k nošení na rameni nabízí 2 hlavní oddíly na rakety a sportovní vybavení, samostatnou kapsu na obuv a jednu vnější boční kapsu.	a1.s3	a2.s3	a3.s3	a4.sx	a5.s3	a6.s3	a7.s3
raketa-n	Při testu ovšem trojnásobně selhal kvůli technickým poruchám, včetně problémů v komunikaci mezi <raketou> a radarem Green Pine.	a1.s2	a2.s2	a3.s1	a4.sx	a5.s2	a6.s2	a7.s2
raketa-n	Po úspěšném splnění mise dostanete prestižní body, za které můžete pořídit lepší loď, lepší <rakety> a raketoplány, popř. stíhače.	a1.s1	a2.s1	a3.s1	a4.sx	a5.s1	a6.s1	a7.s1
raketa-n	Prezident Netanjahu vyhlásil částečnou mobilizaci záložníků v Izraeli, čtyřicet tisíc vojáků se posouvají k hranicím území Gaza, odkud přívrženci Hamas odstřelili během jednoho dne osmdesát <raket> na Izrael.	a1.s2	a2.s2	a3.s2	a4.sx	a5.s2	a6.s2	a7.s2
raketa-n	Babolat Team Line X8 je ideální bag na <rakety> pro všechny, kdo potřebují množství oddělených kapes na veškeré badmintonové vybavení.	a1.s3	a2.s3	a3.s3	a4.sx	a5.s3	a6.s3	a7.s3
raketa-n	Suchoj Su-17M3 s podvěsnou protiradiolokační střelou Ch-25MP, dvěma protiletadlovými střelami R-60 a raketnicí B-8M1 pro neřízené <rakety> S-8	a1.s2	a2.s2	a3.s2	a4.sx	a5.s2	a6.s2	a7.s2
raketa-n	Obhájcem titulu byl finsko-australský pár Henri Kontinen a John Peers,[1] jehož členové dohráli ve druhém kole na <raketách> Granollerse se Zeballosem.	a1.s3	a2.s3	a3.s3	a4.sx	a5.s3	a6.s3	a7.s3
raketa-n	Ať už hrajete badminton závodně, anebo si rádi jen tak pinkáte s přáteli na dovolené, u nás najdete širokou nabídku kvalitních halových bot, funkčního oblečení i doplňkového vybavení pro badminton od <raket> a míčků až po gripy a výplety.	a1.s3	a2.s3	a3.s3	a4.sx	a5.s3	a6.s3	a7.s3
raketa-n	Podle něj je v tuto chvíli jasné, že ostřelování vzdálenějších míst na východě Ukrajiny, především pak Kyjeva a dalších velkých měst, pomocí dronů či <raket> má mít především psychologický efekt a dopad na morálku obyvatelstva.	a1.s2	a2.s2	a3.s2	a4.sx	a5.s2	a6.s2	a7.s2
raketa-n	V rámci programu bylo vypuštěno 7 <raket> s družicí, ale jen dva lze označit za úspěšné.[7]	a1.s1	a2.s1	a3.s1	a4.sx	a5.s1	a6.s1	a7.s1
raketa-n	Americké námořnictvo provozuje 14 ponorek s balistickými <raketami> třídy Ohio, přičemž v daném okamžiku je na moři nejméně pět až šest z nich.	a1.s2	a2.s2	a3.s2	a4.sx	a5.s2	a6.s2	a7.s2
raketa-n	Jak vznikly ty díry nevím, ale 1.SU 25 může podle ruských pilotů dostoupat až do 12 km. (Pilot musí použít kyslíkovou masku) 2.I kdyby nebyl tak vysoko, mohl použít raketu se kterou trefíte cíl vzdálený 5 km. 3.V úvahu připadá i varianta, kdy <raketa> BUKu byla vypálena na SU a poté, co si pozemní personál uvědomil chybu, spustil dálkovou destrukci, ale menší úlomky letadlo zasáhly.	a1.s2	a2.s2	a3.s2	a4.sx	a5.s2	a6.s2	a7.s2
raketa-n	Praha - České gripeny se na podzim vydají už na svou třetí islandskou misi a tentokrát mohou být vyzbrojeny <raketami> pro ničení vzdušných cílů.	a1.s2	a2.s2	a3.s2	a4.sx	a5.s2	a6.s2	a7.s2
raketa-n	Tenisová <raketa> Wilson PRO STAFF RF 97 Autograph bude vyhovovat všem hráčům s útočným a přesným herním stylem i těm, kteří se chtějí ve své hře neustále zlepšovat.	a1.s3	a2.s3	a3.s3	a4.sx	a5.s3	a6.s3	a7.s3
raketa-n	Americká kosmická sonda Stardust za téměř 168 miliónů dolarů odstartovala pomocí nosné <rakety> Delta 2 z kosmodromu Cape Canaveral 7.2. 1999.	a1.s1	a2.s1	a3.s1	a4.sx	a5.s1	a6.s1	a7.s1
raketa-n	V roce 1970 byl vedoucím projektu detektoru mikrometeoritů, který byl vynesen kanadskou výškovou <raketou> jako jeden z našich prvních kosmických experimentů.	a1.s1	a2.s1	a3.s2	a4.sx	a5.s1	a6.s1	a7.s1
raketa-n	Útočil na počátku konfliktu Hamas na Izrael <raketami> a minometnými střelami, ačkoli Izrael Pásmo Gazy nebombardoval?	a1.s2	a2.s2	a3.s2	a4.sx	a5.s2	a6.s2	a7.s2
raketa-n	Videozáběry ze vzduchu, ukazované v TV-zprávách dokumentují, že palestinskoarabští ozbrojenci zneužívají pro své přesuny sanitek, další záběry dokládají, že <rakety> proti Izraeli jsou odpalovány z obytných domů.	a1.s2	a2.s2	a3.s2	a4.sx	a5.s2	a6.s2	a7.s2
raketa-n	Patriot je schopen sestřelit balistické <rakety> a různé typy letadel, včetně střel s plochou dráhou letu.	a1.s2	a2.s2	a3.s2	a4.sx	a5.s2	a6.s2	a7.s2
raketa-n	V listopadu 2006 Letectvo Spojených států amerických oznámilo, že pro své účely vyvíjí vlastní variantu nazvanou jako X-37B Orbital Test Vehicle (OTV).[6] Plavidlo je vynášeno na nízkou oběžnou dráhu pomocí běžné <rakety>, díky své velikosti se vejde do aerodynamického krytu.	a1.s1	a2.s1	a3.s1	a4.sx	a5.s1	a6.s1	a7.s1
raketa-n	Pozornost většiny návštěvníků však právem upoutají ohromné nosné <rakety> a kosmické lodě, které jsou zde v reálných velikostech a do mnoha z nich mohou návštěvníci vstoupit a prohlédnout si jejich vybavení zevnitř.	a1.s1	a2.s1	a3.s1	a4.sx	a5.s1	a6.s1	a7.s1
raketa-n	Rusko téměř jistě od počátku invaze rozmístilo v blízkosti Ukrajiny strategické systémy protivzdušné obrany S-300 a S-400, které jsou určeny k sestřelování letadel a <raket> na velké vzdálenosti.	a1.s2	a2.s1	a3.s1	a4.sx	a5.s2	a6.s2	a7.s2
raketa-n	Čan Chao-čching vytvořila nejvýše nasazenou dvojici s Jang Čao-süan, s níž skončila v úvodním kole na <raketách> Nadiji Kičenokové s Anastasií Rodionovovou.	a1.s3	a2.s3	a3.s3	a4.sx	a5.s3	a6.s3	a7.s3
raketa-n	Třetí deska vyšla v roce 2020 pod názvem "XCR-9" s podtitulem "Písně do <rakety>" a týká se plánované fiktivní cesty skupiny do Vesmíru.	a1.s1	a2.s1	a3.s1	a4.sx	a5.sx	a6.s4	a7.s1
raketa-n	Strategické velitelství armády Spojených států potvrdilo, že jeho sledovací systémy zaznamenaly podle všeho odpálení balistické <rakety> z ponorky v Japonském moři a sledovaly její dráhu letu.	a1.s2	a2.s2	a3.s2	a4.sx	a5.s2	a6.s2	a7.s2
raketa-n	Střepiny z <raket> zasáhly také několik civilistů.	a1.s2	a2.s2	a3.s2	a4.sx	a5.s2	a6.s2	a7.s2
raketa-n	Základní omotávka na rakety Tecnifibre ATP X-Tra Feel White je kvalitní omotávka na <rakety> s příjemným povrchem v bílé barvě.	a1.s3	a2.s3	a3.s3	a4.sx	a5.s3	a6.s3	a7.s3
raketa-n	I ten zdivočelý satelit nedávno sestřelili Američané <raketou> z lodě.	a1.s2	a2.s2	a3.s2	a4.sx	a5.s2	a6.s2	a7.s2
raketa-n	Zatímco Spojené státy a kyjevská vláda předkládají veřejnosti důkazy, že letadlo bylo sestřeleno <raketou> vypálenou z území ovládaného separatisty, Rusko vyzývá, aby se počkalo na výsledky oficiálního šetření.	a1.s2	a2.s2	a3.s2	a4.sx	a5.s2	a6.s2	a7.s2
raketa-n	Badminton se hraje s raketou, která je menší a lehčí než <raketa> na squash nebo tenis.	a1.s3	a2.s3	a3.s3	a4.sx	a5.s3	a6.s3	a7.s3
raketa-n	Bylo vidět, že sice hraje, ale zároveň si trénuje postavení nohou, držení těla, stabilitu postoje, náklon <rakety> při úderu a ještě se stihne bavit s diváky.	a1.s3	a2.s3	a3.s2	a4.sx	a5.s3	a6.s3	a7.s2
raketa-n	S otevřeným vzorem výpletu 16 x 19 a profilem rámu 23 / 26 / 21 mm je tenisová <raketa> Head Graphene Touch Extreme MP vrcholným spinovým modelem pro turnajové hráče.	a1.s3	a2.s3	a3.s3	a4.sx	a5.s3	a6.s3	a7.s3
raketa-n	Zatímco minulý týden vypadl v semifinále na <raketě> Marka Gengela, tentokrát došel až na samotný vrchol.	a1.s3	a2.s3	a3.s3	a4.sx	a5.s3	a6.s3	a7.s3
raketa-n	Přivezli jsme raketový šampus a hlavice na <rakety>, přívěšky jako rakety a české pivo.	a1.s2	a2.s1	a3.s2	a4.sx	a5.s2	a6.s2	a7.s2
raketa-n	Američtí hráči vyzbrojení přilbami, tenisovými <raketami> a chrániči ramen do sebe za podpory lepých roztleskávaček záměrně narážejí a během zápasu přesouvají síť na okraj obsazené herní zóny směrem k zadní autové čáře soupeře.	a1.s3	a2.s3	a3.s3	a4.sx	a5.s3	a6.s3	a7.s3
raketa-n	Spojené státy zpočátku váhaly, zda jeho vládu uznat, avšak učinily tak po slibu, že Jižní Korea nevyvine <rakety> s doletem delším než 180 kilometrů.	a1.s2	a2.s2	a3.s2	a4.sx	a5.s2	a6.s2	a7.sx
raketa-n	Rusové okolo druhé hodiny v noci ostřelovali okolí města Snihurivka, patrně <raketami> S-300, které v jedné z obcí zabily dva nezletilé, narozené v roce 2005, uvedl šéf Mykolajivské oblasti Vitalij Kim.	a1.s2	a2.s2	a3.s2	a4.sx	a5.s2	a6.s2	a7.s2
raketa-n	Ukrajina odhaduje, že většina škod způsobených ruskými <raketami> a dělostřelectvem byla způsobena na domech obyvatel.	a1.s2	a2.s2	a3.s2	a4.sx	a5.s2	a6.s2	a7.s2
raketa-n	V provozu je také zatím jediná rampa pro <rakety> Sojuz na novém kosmodromu Vostočnyj.	a1.sx	a2.s1	a3.s1	a4.sx	a5.s2	a6.s1	a7.s1
raketa-n	Jižní Korea označila odpálení <rakety> za "vážnou provokaci".	a1.s2	a2.s2	a3.s2	a4.sx	a5.s2	a6.s2	a7.sx
raketa-n	Dětská <raketa> Head je skvělá pro rekreační tenisové hry.	a1.s3	a2.s3	a3.s3	a4.sx	a5.s3	a6.s3	a7.s3
raketa-n	Dnes také zahájilo ostré bojové cvičení třiceti stíhaček, které budou nacvičovat údery <raketami> proti vzdušným cílům.	a1.s2	a2.s2	a3.s2	a4.sx	a5.s2	a6.s2	a7.s2
raketa-n	Ne že by to byly úplně špatné definice – z termínů jako blogosféra nebo ještě lépe bloggerská komunita se mi stále v kapse otevírá silo s balistickými <raketami>.	a1.s2	a2.s2	a3.s2	a4.sx	a5.s2	a6.s2	a7.s2
raketa-n	Zatím nebyly předloženy důkazy převozu <raket> z Íránu.	a1.s2	a2.s2	a3.s2	a4.sx	a5.s2	a6.s2	a7.s2
raketa-n	La Coupole (označována německy jako Bauvorhaben 21 nebo Schotterwerk Nordwest) je podzemní komplex v severní Francii, vybudovaný Němci v letech 1943 a 1944 jako odpalovací základna pro <rakety> V-2.	a1.s2	a2.s2	a3.s2	a4.sx	a5.s2	a6.s2	a7.s2
raketa-n	Kdyby na nás letěla <raketa> s jadernou hlavicí třeba od IS, tak by ji asi ani nedokázali sestřelit.	a1.s2	a2.s2	a3.s2	a4.sx	a5.s2	a6.s2	a7.s2
raketa-n	Obrana proti <raketám> - Nikdy není stoprocentní šance, že raketa zasáhne svůj cíl.	a1.s2	a2.s2	a3.s2	a4.sx	a5.s2	a6.s2	a7.s2
raketa-n	Zlý hafan unesl pejskovi jménem Tobby jeho psí přítelkyni a chce jí <raketou> odpálit do vesmíru.	a1.sx	a2.s2	a3.s2	a4.sx	a5.s2	a6.s1	a7.s2
raketa-n	Důvody pro použití omotávek na <rakety>:	a1.s3	a2.s3	a3.s3	a4.sx	a5.s3	a6.s3	a7.s3
raketa-n	Ankara - Nejméně tři mrtvé a deset zraněných si vyžádal útok na turecké pohraniční město Karkamiş, které zasáhlo pět <raket> vypálených ze severní Sýrie.	a1.s2	a2.s2	a3.s2	a4.sx	a5.s2	a6.s2	a7.s2
raketa-n	F-35 má PL <rakety> delšího dosahu než Alca se Sidewindery, a nemá důvod se s Alcou pouštět do bojů na krátkou vzdálenost.	a1.s2	a2.s2	a3.s2	a4.sx	a5.s2	a6.s2	a7.s2
raketa-n	zadní přihrádka pro dvě <rakety> bez obalu	a1.s3	a2.s3	a3.s3	a4.sx	a5.s3	a6.s3	a7.sx
raketa-n	Soul - Severní Korea v neděli navzdory mezinárodní kritice vypustila dopředu hlášenou <raketu> dlouhého doletu se satelitem a slíbila, že jich bude v budoucnu více.	a1.sx	a2.s1	a3.s1	a4.sx	a5.sx	a6.s1	a7.sx
raketa-n	Súboj moderného radarového systému strieľajúceho s historickými, niekedy až 50 rokov starými systémami proti moderným <raketám> s plochou dráhou letu, skončil katastrofálnym neúspechom západnej technológie.	a1.s2	a2.s2	a3.s2	a4.sx	a5.s2	a6.s2	a7.s2
raketa-n	Počet <raket> a minometných granátů odpálených z Gazy do Izraele od roku 2007 je v desítkách tisíc.	a1.s2	a2.s2	a3.s2	a4.sx	a5.s2	a6.s2	a7.s2
raketa-n	Řada dětí na videu začala s badmintonem teprve před několika týdny či měsíci, přirozená hravost a objevování toho, co všechno lze dělat s <raketou> a míčkem, ale pomáhá překonat zdánlivou obtížnost zadání:	a1.s3	a2.s3	a3.s3	a4.sx	a5.s3	a6.s3	a7.s3
raketa-n	Také teroristická organizace Islámský džihád prohlásila, že na jižní Izrael vystřelila 30 <raket>.	a1.sx	a2.s2	a3.s2	a4.sx	a5.s2	a6.s2	a7.s2
raketa-n	"24. 3. 1999 dopadly bomby a <rakety> na civilizovanou zemi uprostřed Evropy, půl miliardy lidí ze států sdružených v NATO začalo bombardovat desetimilionový kulturní národ.	a1.s2	a2.s2	a3.s2	a4.sx	a5.s2	a6.s2	a7.s2
raketa-n	Podle serveru Ukrajinska pravda Rusko ostřelovalo <raketami> 118 ukrajinských měst a obcí.	a1.s2	a2.s2	a3.s2	a4.sx	a5.s2	a6.s2	a7.s2
raketa-n	Ruské tiskové agentury uvedly, že Moskva byla vyzbrojena 16 protilodními <raketami> "Vulkan", které mají dolet nejméně 700 km.	a1.s2	a2.s2	a3.s2	a4.sx	a5.s2	a6.s2	a7.s2
raketa-n	Podle současných odhadů ke startu pomocí evropské <rakety> Ariane 5 nedojde dříve než 30. března 2021.	a1.s1	a2.s1	a3.s1	a4.sx	a5.s1	a6.s1	a7.s1
raketa-n	Ministr obrany Lloyd Austin ve svém prohlášení uvedl, že "přesné údery sebeobrany" v pátek časně ráno byly reakcí na řadu útoků dronů a <raket>, které proti základnám a personálu USA v Sýrii a Iráku podnikly Íránem podporované militantní skupiny a které začaly minulý týden.	a1.s2	a2.s2	a3.s2	a4.sx	a5.s2	a6.s2	a7.s2
raketa-n	Třeba ve vojenské <raketě> či kosmické družici je odolnost čipů s procesoru vůči radioaktivitě či silným polím prakticky žádná. 2) Menší nanometry jsou jednoduše levnější. 3) U příliš nízkých nanometrů už neklesá ani spotřeba, a kvantové efekty už případný zisk z niší techologie zabíjejí ve všech směrech.	a1.s1	a2.s1	a3.s1	a4.sx	a5.s1	a6.s1	a7.s1
raketa-n	Napětí mezi Pchjongjangem a Washingtonem se v posledních době zvýšilo kvůli obavám, že KLDR je schopna umístit jadernou hlavici na <rakety>, která může zasáhnout Spojené státy.	a1.s2	a2.s1	a3.s2	a4.sx	a5.s2	a6.s2	a7.s2
raketa-n	Nosná <raketa> Ariane 5 vynese v noci na 17. října 2014 do vesmíru dva telekomunikační satelity - Arsat 1 a Intelsat 30.	a1.s1	a2.s1	a3.s1	a4.sx	a5.s1	a6.s1	a7.sx
raketa-n	Minulý pátek večer byla také vystřelena <raketa> z Gazy směrem na jižní Izrael.	a1.s2	a2.s2	a3.s2	a4.sx	a5.s2	a6.s2	a7.s2
raketa-n	Vypletení <rakety> na squash nebo tenis JEN ZA 240,- Kč.	a1.s3	a2.s3	a3.s3	a4.sx	a5.s3	a6.s3	a7.s3
raketa-n	UFO definoval jako "jakýkoliv objekt ve vzduchu, který svým výkonem, aerodynamickými vlastnostmi nebo nezvyklými prvky neodpovídá současně známým typům letadel nebo <raket>, nebo takový objekt, který se nedá popsat jako známý".	a1.s2	a2.s1	a3.s1	a4.sx	a5.s2	a6.s2	a7.s2
raketa-n	Jakmile radar, který je součástí systému, zaznamená start <rakety> nebo odpálení dělostřeleckého granátu, okamžitě spočítá balistickou trajektorii střely a dodá informaci do řídícího centra.	a1.s1	a2.s1	a3.s1	a4.sx	a5.s1	a6.s2	a7.s1
raketa-n	Z tohoto důvodu musí být protiraketový systém proti ruským <raketám> podstatně výkonnější, protože musel být schopen zneškodnit každou jednu raketu a to nezávisle na fázi jejího letu.	a1.s2	a2.s2	a3.s2	a4.sx	a5.s2	a6.s2	a7.s2
raketa-n	Protiletadlový raketový komplet (PLRK), hovorově označovaná také jako <raketa> země-vzduch, je systém využívající raket k ničení vzdušných cílů – letadel, vrtulníků, bezpilotních letounů, ale i jiných řízených střel či balistických raket.	a1.s2	a2.s2	a3.s2	a4.sx	a5.s2	a6.s2	a7.s2
raketa-n	Tentokrát vypustila pomocí <rakety> CZ-2C tři družice Yaogan.	a1.s1	a2.s1	a3.s1	a4.sx	a5.s1	a6.s1	a7.s1
raketa-n	Jen uvedli, že <raketa> byla odpálena z oblasti na východní Ukrajině o velikosti 320 čtverečních kilometrů.	a1.sx	a2.s2	a3.s2	a4.sx	a5.s2	a6.s2	a7.s2
raketa-n	Nejsem sice specialistou na mezinárodní právo, ale podle výkladů smlouvy NPT z období před rokem 1989 nebyl považován výcvik pilotů letadel, obsluh odpalovacích zařízení <raket> a dělostřeleckých systémů spojenců SSSR a USA, schopných provádět jaderné údery, za její porušení.	a1.s2	a2.s2	a3.s2	a4.sx	a5.s2	a6.s2	a7.s2
raketa-n	Tato písníčka na albu XCR-9 Písně do <rakety> od Nevermore & Kosmonaut se váže k této události.	a1.s1	a2.s1	a3.s1	a4.sx	a5.sx	a6.s4	a7.s1
raketa-n	Vrátí se neutrální budovy jako technologická střediska nebo sila pro odpalovací <rakety>.	a1.sx	a2.s2	a3.s2	a4.sx	a5.s2	a6.s2	a7.s2
raketa-n	První dvě testovací družice byly vypuštěny <raketou> Falcon 9 o týden později.	a1.s1	a2.s1	a3.s1	a4.sx	a5.s1	a6.s1	a7.s1
raketa-n	Již zmíněná armádní komise rozhodla využít návrh von Brauna (viz program Orbiter) a tak Spojené státy místo Vanguardu vypustily 1. února 1958 svou družici Explorer 1.[5] Po sérii nezdarů nosných raket Vanguard se podařilo až 17. března 1958 <raketou> z kosmodromu Eastern Test Range dostat první z Vanguardů na oběžnou dráhu.	a1.s1	a2.s1	a3.s1	a4.sx	a5.s1	a6.s1	a7.s1
raketa-n	Podle společnosti IHS Janes měla ukrajinská armáda k dispozici řadu různých protiletadlových zbraní, včetně <raket> naváděných radarem, raket s tepelným naváděním a protiletadlových děl.	a1.s2	a2.s2	a3.s2	a4.sx	a5.s2	a6.s2	a7.s2
raketa-n	Sověti evidentně s takovou reakcí nepočítali a byli zaskočeni, 28. října po diplomatických jednáních své <rakety> z Kuby stáhli výměnou za veřejnou záruku USA, že neprovedou invazi na Kubu a za skryté ujednání, v rámci něhož USA stáhly jaderné střely ze základen v Turecku	a1.s2	a2.s2	a3.s2	a4.sx	a5.s2	a6.s2	a7.s2
raketa-n	Během příběhu však odhalíte, že jeden z vědců nechce s rusy spolupracovat a chce přeběhnout ke spojencům, podaří se vám tohoto vědce uchránit a s jeho pomocí zabránit katastrofě v podobě <raket> V2, které jsou naplněny smrtícím plynem a namířeny na Londýn.	a1.s2	a2.s2	a3.s2	a4.sx	a5.s2	a6.s2	a7.s2
raketa-n	Ruská <raketa> Sojuz-FG byla vypuštěna v listopadu 2018 z kosmodromu Bajkonur v Kazachstánu a vynesla loď Progress MS-10 (též 71P) s potřebnými zásobami pro ISS.	a1.s1	a2.s1	a3.s2	a4.sx	a5.sx	a6.s1	a7.sx
raketa-n	Loni 30. září dopadlo šest <raket> blízko letiště v Irbílu.	a1.s2	a2.s2	a3.s2	a4.sx	a5.s2	a6.s2	a7.s2
raketa-n	Špičkový tenisový bag na <rakety> Wilson Federer Team 12 Pack Taška nabízí dva hlavní oddíly, které pojmou až 12 tenisových raket.	a1.s3	a2.s3	a3.s3	a4.sx	a5.s3	a6.s3	a7.s3
raketa-n	S dusičnanem draselným dobré palivo do <raket>.	a1.sx	a2.s1	a3.s1	a4.sx	a5.s1	a6.s1	a7.sx
raketa-n	Izrael "měl dobrý důvod k bombardování Sýrie." Assad "pomáhá znovu zásobit Hizballáh." V určitém okamžiku "začnou lifrovat <rakety> na Izrael."	a1.s2	a2.s2	a3.s2	a4.sx	a5.s2	a6.s2	a7.s2
raketa-n	Aby se omezilo riziko náhodného, mylného nebo neautorizovaného útoku, musí Spojené státy americké a Rusko ukončit stav bojové pohotovosti k okamžitému odpálení svých zranitelných sil (<raket> v raketových silech, mobilních raket s posádkou, na pobřeží rozmístěných raket, atd.) a všech balistických raket s jadernými hlavicemi.	a1.s2	a2.s2	a3.s2	a4.sx	a5.s2	a6.s2	a7.s2
raketa-n	Ruské ministerstvo obrany oznámilo, že teroristé ze skupiny Haját Tahrír aš-Šám napojené na Al Káidu sestřelili Filipovův bitevník Su-25 ruční protiletadlovou <raketou>, když se vracel ze zóny deeskalace Idlib, kde kontroloval dodržování příměří. [celá zpráva]	a1.s2	a2.s2	a3.s2	a4.sx	a5.s2	a6.s2	a7.s2
raketa-n	<Raketa> byla vystřelena z oblasti severně od metropole Pchjongjangu, uvedla agentura Jonhap.	a1.sx	a2.s2	a3.s2	a4.sx	a5.s2	a6.s2	a7.sx
raketa-n	Proto si je oblíbili například výrobci družic či <raket>, ale i letecký průmysl.	a1.s1	a2.s1	a3.s1	a4.sx	a5.s1	a6.s1	a7.s1
raketa-n	Ani Luftwaffe už je příliš nezaměstnávala, ačkoliv se teď na obou stranách hodně mluvilo o nových turbínových stíhačkách Messerschmidt, které dokázaly znenadání bleskurychle dohonit bombardovací svaz, salvou neřízených, ale velice účinných <raket> sestřelit každá dvě nebo tři létající pevnosti B-17 nebo Mitchelly Maraudery a pak hladce uniknout i nejrychlejším spojeneckým Mustangům.	a1.s2	a2.s2	a3.s2	a4.sx	a5.s2	a6.s2	a7.s2
raketa-n	Série <raket> Wilson Pro Staff již přes dvě dekády pomáhá vítězit těm nejlepším tenistům na těch nejslavnějších turnajích.	a1.s3	a2.s3	a3.s3	a4.sx	a5.s3	a6.s3	a7.s3
raketa-n	V závěrečném utkání zdolal Brazilce Thiaga Seybotha Wilda, jemuž patřila 113. příčka klasifikace.[4][3] Ve finále květnového challengeru I.ČLTK Prague Open 2021 dohrál na <raketě> Nizozemce Tallona Griekspoora.[5][6]	a1.s3	a2.s3	a3.s3	a4.sx	a5.s3	a6.s3	a7.s3
