headword	text	sense1	sense2	sense3	sense4	sense5	sense6	sense7
hoja-n	Sus <hojas> son perennes, escuamiformes y delgadas.	a1.s2	a2.s2	a3.s2	a4.s2	a5.s2	a6.s1	a7.s2
hoja-n	El número adecuado de revoluciones dependerá del material y las condiciones de trabajo (ten en cuenta que, por ejemplo, las hojas de sierra finas permiten trabajar, generalmente, con un elevado número de revoluciones y las <hojas> de sierra más gruesas requieren velocidades inferiores).	a1.s3	a2.s3	a3.s4	a4.s4	a5.s3	a6.s4	a7.s5
hoja-n	Incontinencia urinaria: Tradicionalmente utilizada contra la incontinencia de orina (5g de <hojas> por taza, después de las comidas principales)	a1.sx	a2.sx	a3.s2	a4.s2	a5.s2	a6.s1	a7.s2
hoja-n	Es muy resistente pero hay que cuidarla de los caracoles pues sus <hojas> son carnosas lo que las hace un buen bocadillo.	a1.s2	a2.s2	a3.s2	a4.s2	a5.s2	a6.s1	a7.s2
hoja-n	Me senté ante una <hoja> en blanco".	a1.sx	a2.sx	a3.s1	a4.s1	a5.s1	a6.sx	a7.s1
hoja-n	Una vez que ha ocurrido la concepción, la hembra puede poner entre 100 y 1.200 huevos en un lugar bien escondido entre las <hojas> y otras áreas para mantenerlos a salvo de los depredadores.	a1.sx	a2.s2	a3.s2	a4.s2	a5.s2	a6.sx	a7.s2
hoja-n	El Proyecto Nodo Ciencia, Tecnología, Conocimiento e Innovación (CTCI) Macrozona Norte tiene como objetivo generar y validar una <hoja> de ruta que aporte al fortalecimiento de las necesidades, brechas y capacidades en las regiones de Arica y Parinacota, Tarapacá, Antofagasta y Atacama.	a1.s1	a2.s1	a3.s5	a4.s6	a5.s5	a6.s6	a7.s6
hoja-n	K (fitomenadiona): se presenta en diversos vegetales de <hoja> (repollo, coliflor, espinacas), también en cereales y en lácteos.	a1.s2	a2.s2	a3.s2	a4.s2	a5.s2	a6.s1	a7.s2
hoja-n	¿Qué medida de romero seco se puede reemplazar por <hoja> de laurel?	a1.s2	a2.s2	a3.s2	a4.s2	a5.s2	a6.s1	a7.s2
hoja-n	Durante al año 2019, Fundación Integra y SAG se unieron una vez más para desarrollar el libro Protejamos nuestra fauna silvestre, un material educativo e innovador que incorpora la tecnología de realidad aumentada, donde a través de una aplicación virtual, animales dibujados sobre una <hoja> se ven en tres dimensiones.	a1.sx	a2.sx	a3.s1	a4.s1	a5.s1	a6.s3	a7.s1
hoja-n	Para armar los tamales; poner 2 cucharadas de masa en cada <hoja> para tamal, rellenar con un poco de pollo y cerrar cada tamal.	a1.s2	a2.s2	a3.s2	a4.s2	a5.s2	a6.s1	a7.s2
hoja-n	De este modo, el plan se erige como una <hoja> de ruta para apuntalar y conseguir la igualdad real y efectiva entre mujeres y hombres en Martos.	a1.s1	a2.s1	a3.s5	a4.s6	a5.s5	a6.s6	a7.s6
hoja-n	Las <hojas> sin filo pueden tirar del vello, sentirse ásperas en la piel y provocar más rasguños, cortadas e irritación.	a1.sx	a2.s3	a3.s4	a4.s4	a5.s3	a6.s2	a7.s5
hoja-n	El uso de la <hoja> de coca, en Sudamérica, se remonta a más de ocho_mil años atrás.	a1.s2	a2.s2	a3.s2	a4.s2	a5.s2	a6.s1	a7.s2
hoja-n	Son los más comunes las plantas de bambú, árboles de hojas perenne como el pino negro japonés, y árboles de <hojas> caducas como los arces japoneses, además de gran cantidad de helechos y musgos si es un paisaje con humedad.	a1.s2	a2.s2	a3.s2	a4.s2	a5.s2	a6.s1	a7.s2
hoja-n	Los resultados producidos por este atributo pueden lograrse con el uso de <hojas> de estilo.	a1.s1	a2.sx	a3.s1	a4.s5	a5.s5	a6.s3	a7.s1
hoja-n	Sirva la ensalada de garbanzos solo o acompañado de <hojas> de lechuga.	a1.s2	a2.s2	a3.s2	a4.s2	a5.s2	a6.s1	a7.s2
hoja-n	Por lo general, las ranas dardo doradas hembras depositan sus huevos bajo <hojas> o rocas en periodos de intensas lluvias.	a1.sx	a2.sx	a3.s2	a4.s3	a5.s2	a6.sx	a7.s2
hoja-n	<Hoja> de sierra segmentada Bosch Carbide RIFF ACZ 85 RT3, garantiza una vida útil extralarga para quitar lechada y materiales abrasivos: La hoja tiene un recubrimiento de carburo RIFF con grano 30 para aumentar la resistencia al desgaste.	a1.s3	a2.s3	a3.s4	a4.s4	a5.s3	a6.s4	a7.s5
hoja-n	Adiciona encima un poco de los tomates salteados y decora con una <hoja> fresca de albahaca, esto dará un toque diferente y sofisticado a nuestra preparación.	a1.sx	a2.sx	a3.s2	a4.s2	a5.s2	a6.sx	a7.s2
hoja-n	R: Si, y siempre de un hilo, o sea 5 minutos ó 10 minutos, si no, ya no sirvió, es igual que los argumentos, estoy escribiendo hoja tras <hoja> y paso una hoja y la otra y la otra, si no cuando no puedo escribir se puede pasar una semana y no escribo nada, pero que me pongo a escribir casi sin borrar nada todo.	a1.sx	a2.sx	a3.s6	a4.s3	a5.s1	a6.sx	a7.sx
hoja-n	♥PROTECCIÓN DE LA SALUD Y DEL MEDIO AMBIENTE: el ventilador sin <hojas> adopta material de protección ambiental ABS para optimizar el tratamiento gracias a la tecnología de multiplicación del aire.	a1.sx	a2.s3	a3.s3	a4.s4	a5.s4	a6.s4	a7.s5
hoja-n	Sobre una <hoja> de papel de horno, estiramos, dando forma alargada y dejamos reposar media hora más.	a1.s1	a2.s1	a3.s1	a4.s1	a5.s1	a6.s3	a7.s1
hoja-n	Encuadernación artesanal <hoja> a hoja de gran calidad.	a1.sx	a2.sx	a3.s1	a4.s3	a5.s1	a6.sx	a7.sx
hoja-n	<Hojas> sin estípulas, las basales largamente pecioladas, con limbo ovado, oblanceolado, cordado o sagitado, a veces, sobre todo en las hojas sumergidas, no diferenciado del pecíolo; pecíolo aplanado y envainante en la base; limbo generalmente almatinervio, rara vez uninervio.	a1.s2	a2.s2	a3.s2	a4.s2	a5.s2	a6.sx	a7.s2
hoja-n	En medio de la calle de la ciudad, y a cada lado del río, estaba el árbol de la vida, el cual produce doce frutos y da su fruto cada mes; las <hojas> del árbol eran para la sanidad de las naciones".	a1.s2	a2.s2	a3.s2	a4.s2	a5.s2	a6.s1	a7.s2
hoja-n	Saca y desecha la <hoja> de laurel.	a1.s2	a2.s2	a3.s2	a4.s2	a5.s2	a6.s1	a7.s2
hoja-n	Bueno, después de salir pitando de alli, de pedir una <hoja> de reclamaciones, de descojonarnos descontroladamente, nos dimos cuenta que ese debe ser uno de aquellos casos que pasan en la tele, de un medico que no lo es, sin carrera, sin criterio, sin nada y de lo peligroso que es todo eso.	a1.s1	a2.s1	a3.s1	a4.s6	a5.s5	a6.s5	a7.s6
hoja-n	Efectivamente como indica Conubaria, se trata de San Sebastián que fue asaetado - numerosas flechas sobre su cuerpo semidesnudo- se le representa joven e imberbe con las manos atadas a un árbol (se ven las ramas con <hojas> sobre su cabeza y el tronco detrás).	a1.s2	a2.s2	a3.s2	a4.s2	a5.s2	a6.s1	a7.s2
hoja-n	En el tfno de consumo me dijeron que para empezar tramites hay que pedir una <hoja> de reclamaciones en el concesionario donde compre el vehiculo,asi que a lo mejor mato 2 pajaros de un tiro y les entrego "la encuesta"...	a1.s1	a2.s1	a3.s5	a4.s6	a5.s5	a6.s5	a7.s1
hoja-n	La persona que lo "limpia" Una especie de escoba, realizada con ramas de arbusto sin <hojas>, es la herramienta que permite separar el grano (que pesa bastante más), de los restos de la espiga.	a1.s2	a2.s2	a3.s2	a4.s2	a5.s2	a6.s1	a7.s2
hoja-n	Las <hojas> superiores sobre el tallo florífero están reducidas a vainas.	a1.s2	a2.s2	a3.s2	a4.s2	a5.s2	a6.s1	a7.s2
hoja-n	Papel pintado para pared <hojas> abstractas fondo amarillo verdoso pastel Molet 119273	a1.sx	a2.sx	a3.s1	a4.s1	a5.s2	a6.sx	a7.s2
hoja-n	Lo servimos sobre unas <hojas> de menta fresca que aportarán un aroma especial al chocolate y las fresas .	a1.sx	a2.sx	a3.s2	a4.s1	a5.s2	a6.sx	a7.s2
hoja-n	Trabaja con <hojas> hasta tamaño oficio, y sin bordes hasta tamaño carta.	a1.sx	a2.sx	a3.s1	a4.s3	a5.s1	a6.sx	a7.s1
hoja-n	La extracción de los alcaloides, desde las hojas, se realizó macerando las <hojas> secas y en polvo (50 gramos) en alcohol etilico de 96o (500 ml).	a1.s2	a2.s2	a3.s2	a4.s2	a5.s2	a6.sx	a7.s2
hoja-n	Por ejemplo,los herbicidas sistémicos tienen como objetivo trasladar el herbicida por toda la planta desde las <hojas> hasta la raíz para que esta muera en su totalidad.	a1.s2	a2.s2	a3.s2	a4.s2	a5.s2	a6.s1	a7.s2
hoja-n	Tendemos a centrarnos en las coloridas raíces, pero las <hojas> son igualmente comestibles y tienen muchos usos.	a1.sx	a2.sx	a3.s2	a4.s2	a5.s2	a6.sx	a7.s2
hoja-n	Atencion: solo se cortan las láminas de las <hojas> sin tallos para no tocar el punto de crecimiento.	a1.s2	a2.s2	a3.s2	a4.s2	a5.s2	a6.s1	a7.s2
hoja-n	Unos motivos geométricos y atemporales en colores vivos o tenues, así como elementos de la naturaleza: como <hojas> verdes, dientes de león esponjosos o mariposas de colores son muy populares.	a1.sx	a2.sx	a3.s2	a4.s2	a5.s2	a6.sx	a7.s2
hoja-n	Puedes combinar ramas verdes y bayas rojas, o utilizar ramas sin <hojas> en las que colgar otros adornos naturales (frutas, piñas, arbolitos de musgo, figuritas hechas con ramas).	a1.s2	a2.s2	a3.s2	a4.s2	a5.s2	a6.s1	a7.s2
hoja-n	Excel es una <hoja> de cálculo que está formada por varios libros de trabajo; imagine que fueran tomos de una enciclopedia, y cada libro tiene sus hojas las cuales contienen la información.	a1.s4	a2.s1	a3.s5	a4.s5	a5.s5	a6.s3	a7.s1
hoja-n	Me parece que Siale, para apoyar su victimismo colonial, coge el rábano por las <hojas> y hace decir a algunos autores cosas que no dicen, solo para que coincidan con la tesis prevista al escribir el artículo.	a1.s2	a2.s2	a3.s2	a4.s2	a5.s2	a6.sx	a7.s2
hoja-n	De las plantas prácticamente se aprovecha todo, desde las <hojas> hasta las semillas, y un gran número de especies tienen aplicaciones a nivel agrícola.	a1.s2	a2.s2	a3.s2	a4.s2	a5.s2	a6.s1	a7.s2
hoja-n	Me agarré la mano obviando que me estaba ahogando y, para mi sorpresa, vi que el objeto clavado era un cuchillo con la <hoja> dorada con cachas que parecían de marfil, una joya inservible, vaya.	a1.s3	a2.s3	a3.s8	a4.s4	a5.s3	a6.s4	a7.s5
hoja-n	Cree nuevas paletas, importe datos de paletas desde una hoja de cálculo y exporte paletas a una <hoja> de cálculo.	a1.s4	a2.s1	a3.s5	a4.s5	a5.s5	a6.s3	a7.s7
hoja-n	Las <hojas> sin pecíolo, como una espátula en la base, son alargadas con el borde a veces dentado.	a1.s2	a2.s2	a3.s2	a4.s2	a5.s2	a6.s1	a7.s2
hoja-n	Te podías tirar dos o tres horas plantado frente a una cinta por la que no paraban de pasar <hojas> y hojas... Por suerte, solíamos juntarnos dos o tres en cada cinta y no faltaban las bromas, los chistes o los chascarrillos que hacían mas amena la tarea.	a1.sx	a2.sx	a3.s2	a4.s3	a5.s4	a6.sx	a7.sx
hoja-n	Ahora volvemos a editar nuestra <hoja> de estilo, la versión 8 ahora tiene el menú incorporado.	a1.s1	a2.sx	a3.s1	a4.s5	a5.s5	a6.s3	a7.s7
hoja-n	Automática; la cerradura se cierra con la simple alineación de la <hoja> contra el marco de la puerta.	a1.sx	a2.s4	a3.s3	a4.s1	a5.s4	a6.sx	a7.s4
hoja-n	<Hojas> bimetal para arco sierra de 300 mm.	a1.s3	a2.s3	a3.s4	a4.s4	a5.s3	a6.s2	a7.s3
hoja-n	En el caso del laurel se pueden utilizar las <hojas> y los frutos, ambos tienen estas propiedades digestivas.	a1.s2	a2.s2	a3.s2	a4.s2	a5.s2	a6.s1	a7.s2
hoja-n	Inaprensible, así es la intuición cuando tratas de volcarla con el lápiz sobre la <hoja> entre símbolos de lógica.	a1.sx	a2.sx	a3.s1	a4.s1	a5.s1	a6.s3	a7.s1
hoja-n	Además la ventana de aplicación es más flexible desde tres hojas hasta <hoja> bandera y una gran absorción foliar y por raíz, siendo transportados a los puntos de crecimiento tanto por vía Xilema como Floema.	a1.sx	a2.sx	a3.s2	a4.s2	a5.s2	a6.sx	a7.s2
hoja-n	La fruta del curry crece en el árbol de curry de <hoja> perenne, conocido en toda la India por varios nombres diferentes, como karepaku, narasingha bishahari y mitha neem.	a1.s2	a2.s2	a3.s2	a4.s2	a5.s2	a6.s1	a7.s2
hoja-n	Se caracteriza como los demás Plectranthus, por tallos cuadrangulares con pequeñas <hojas> opuestas, dentadas ligeramente velludas, acorazonadas, de color verde claro con los márgenes blanco-crema.	a1.s2	a2.s2	a3.s2	a4.s2	a5.s2	a6.s1	a7.s2
hoja-n	Recoger las <hojas> durante la estación de crecimiento y utilizarlas en cualquier receta que incluya hierbabuena o menta.	a1.s2	a2.sx	a3.s2	a4.s2	a5.s2	a6.s1	a7.s2
hoja-n	La planta de maíz está clasificada dentro del grupo de las monocotiledóneas, las cuales transportan las sales disueltas y los fotosintatos, desde las raíces hacia las <hojas>, y viceversa, a través de los vasos de xilema y floema (Fig. 2).	a1.s2	a2.s2	a3.s2	a4.s2	a5.s2	a6.s1	a7.s2
hoja-n	Rastrillo para <hojas>.	a1.s2	a2.s2	a3.s2	a4.s4	a5.s2	a6.s4	a7.s2
hoja-n	Que una hojita es una <hojita>, pero que miles hacen un bosque.	a1.sx	a2.sx	a3.s2	a4.s3	a5.s3	a6.sx	a7.sx
hoja-n	Las verduras de <hoja> verde, el repollo, los pimientos, los pepinos, el calabacín, el brócoli, la coliflor y los aguacates son ejemplos de verduras con menos carbohidratos.	a1.s2	a2.s2	a3.s2	a4.s2	a5.s2	a6.s1	a7.s2
hoja-n	También había pensado dejar las <hojas> que están más sanas y con las enfermas hacer esquejes de las partes que no están mal.	a1.sx	a2.sx	a3.s2	a4.s3	a5.s2	a6.sx	a7.sx
hoja-n	Las <hojas> son gruesas, carnosas, redondeadas y miden hasta 5 cm (2 pulgadas) de largo.	a1.sx	a2.sx	a3.s2	a4.s3	a5.s2	a6.sx	a7.s2
hoja-n	En el verano salen las hormigas, las <hojas> de los árboles caen en otoño, después se podan los árboles y cuando llueve pueden salir gusanos.	a1.s2	a2.s2	a3.s2	a4.s2	a5.s2	a6.s1	a7.s2
hoja-n	"(La reivindicación de la <hoja> de coca) nunca la vamos a lograr hasta tener un presidente cocalero, a ustedes que me acompañen, juro que vamos a cambiar estructuralmente las bases de nuestra patria", dijo el dirigente del Valle del Monzón.	a1.s2	a2.s2	a3.s2	a4.s2	a5.s2	a6.s1	a7.s2
hoja-n	Las <hojas> son lanceoladas u ovales con una punta afilada y de bordes lisos o ligeramente dentados.	a1.sx	a2.s2	a3.s2	a4.s2	a5.s2	a6.s1	a7.s2
hoja-n	En concreto se necesitaría: Una ventana para el baño, una <hoja> oscilobatiente sin persiana y cristal opaco. 520*1200 Una ventana para la	a1.sx	a2.s4	a3.s7	a4.s7	a5.s4	a6.s4	a7.s5
hoja-n	Col de jadeíta, trozo de jadeíta tallada con la forma de una cabeza de col china, con una langosta y un catídido camuflados entre sus <hojas>.	a1.s2	a2.s2	a3.s2	a4.s2	a5.s2	a6.sx	a7.s2
hoja-n	Sus huevos son ornamentados, de color blanco y de pequeño tamaño 0,5 mm y la mariposa adulta los deposita sobre los sépalos y las brácteas de las flores de los geranios aunque también en menor medida en el envés de las <hojas> y tardan en eclosionar una semana aproximadamente.	a1.sx	a2.s2	a3.s2	a4.s2	a5.s2	a6.s1	a7.s2
hoja-n	Son completamente blancas, desde el tronco hasta las <hojas>.	a1.s2	a2.s2	a3.s2	a4.s2	a5.s2	a6.s1	a7.s2
hoja-n	La multiplicación de los fitoplasmas en el floema trae como consecuencia la reducción del transporte de sacarosa desde las <hojas> hacia las raíces (Maust et al., 2003), lo cual concuerda con los resultados de este estudio, según el cual el transporte de los azúcares también fue disminuido en las palmas enfermas (Fig. 4).	a1.s2	a2.s2	a3.s2	a4.s2	a5.s2	a6.s1	a7.s2
hoja-n	Intenta con romero, <hojas> de menta, pétalos de rosa o lavanda.	a1.s2	a2.s2	a3.s2	a4.s2	a5.s2	a6.s1	a7.s2
hoja-n	Con este dispensador de papel podrás controlar hoja a <hoja>, reduciendo costes y consumo excesivo de celulosa.	a1.sx	a2.sx	a3.s1	a4.s3	a5.s1	a6.sx	a7.sx
hoja-n	Quizá sea demasiado costoso desarrollar todo un sistema de ramas y <hojas> por simple mimetismo, para ocultarse de los depredadores o sorprender a las presas potenciales.	a1.s2	a2.s2	a3.s2	a4.s2	a5.s2	a6.s1	a7.s2
hoja-n	A veces pienso en mí y en mi familia como las <hojas> secas en otoño, volando de un sitio a otro, sin que nada las sujete.	a1.s2	a2.s2	a3.s2	a4.s2	a5.s2	a6.s1	a7.s2
hoja-n	Nota: Los cotiledones son <hojas> embrionarias.	a1.s2	a2.s2	a3.s2	a4.s2	a5.s2	a6.s1	a7.s2
hoja-n	Si deseas más luz solar natural durante los meses más fríos, busca árboles que pierdan sus <hojas> durante el otoño y el invierno, lo mejor es investigar los árboles que mejor se adaptan para estos casos en tu zona.	a1.s2	a2.s2	a3.s2	a4.s2	a5.s2	a6.s1	a7.s2
hoja-n	Planta voluminosa con muchas <hojas> que cierran y forman un cogollo perfecto.	a1.s2	a2.s2	a3.s2	a4.s2	a5.s2	a6.s1	a7.s2
hoja-n	Las <hojas> son anchas, de un matiz verde intenso y de frutos dispuestos en estrellas que contienen un aceite aromático de perfume y sabor más intenso que el anís común.	a1.sx	a2.sx	a3.s2	a4.s2	a5.s2	a6.sx	a7.s2
hoja-n	En los alrededores, los tallos y las <hojas> de los arbustos están impregnados del crudo, así como pequeños trozos de palos y ramas secas de los árboles están sumergidos en la contaminación.	a1.s2	a2.s2	a3.s2	a4.s2	a5.s2	a6.s1	a7.s2
hoja-n	Bolas de carne envueltas en <hojas> de col.	a1.sx	a2.sx	a3.s2	a4.s2	a5.s2	a6.sx	a7.s2
hoja-n	Los textos Cuentos completos y Poesía reunidas, editados en el Paraguay, compilan 45 cuentos de Roa Bastos entre los que se destacan el libro El trueno entre las <hojas>, y una antología desde Primeros Poemas (1934-1942), hasta Silenciario.	a1.sx	a2.s2	a3.s2	a4.s2	a5.s2	a6.sx	a7.s2
hoja-n	Empiezo por hacer un dibujo aproximado en borrador, en una <hoja> de papel en blanco con lápiz de grafito.	a1.s1	a2.s1	a3.s1	a4.s1	a5.s1	a6.s3	a7.s1
hoja-n	Tengo ganas de primavera, de dejar de lado el frío, de no tener que llevar varias capas de ropa, de no ver los árboles con <hojas>.	a1.s2	a2.s2	a3.s2	a4.s2	a5.s2	a6.s1	a7.s2
hoja-n	Y quieres gritar alto que brama un corazón desde el infierno, desparaíso de ignorada infancia, pero nadie te escucha, tan sólo yo te oigo desde ultratumba en eco, porque yo ya estoy muerta, envuelta en red de anillos de minerales, <hojas> y raíces.	a1.s2	a2.s2	a3.s2	a4.s2	a5.s2	a6.s1	a7.s2
hoja-n	Vivir en los árboles es volver a ser niña y escuchar el murmullo del viento entre las <hojas>, acostumbrarse al olor de la resina, mirar la tierra desde arriba, deshacerse de preocupaciones innecesarias; cambia el punto de vista para redescubrir la cosas importante, a vivir simplemente de una manera auténtica.	a1.sx	a2.sx	a3.s2	a4.s2	a5.s2	a6.sx	a7.s2
hoja-n	Tenemos que tener dos elevadores rectos, de <hoja> ancha y estrecha y una pareja de Winter largos del número 14.	a1.sx	a2.sx	a3.s2	a4.s3	a5.s3	a6.sx	a7.s2
hoja-n	No sé si las estoy recolectando bien,yo quito <hoja> por hoja,las más grandes,debo hacerlo de otra forma?	a1.sx	a2.sx	a3.s1	a4.s2	a5.s2	a6.sx	a7.s2
hoja-n	Para la mayoría de árboles es efectivo el fungicida polivalente sistémico y de contacto (sustancia activa: Difenoconazol), pulverizado sobre sus <hojas>, el azufre también es efectivo para hongos como el oídio.	a1.sx	a2.s2	a3.s2	a4.s2	a5.s2	a6.sx	a7.s2
hoja-n	Una impresora HP Designjet en format DIN A0 asequible y fácil de usar, conectada a la web, Disfrute de las ventajas de dos impresoras en uno: con una bandeja integrada que puede cargar desde <hojas> A4 hasta A3+ y rollos de carga frontal, puede obtener impresiones de 210 mm hasta 914 mm (36 pulg.) de anchura.	a1.s1	a2.s5	a3.s1	a4.s1	a5.s1	a6.s3	a7.s1
hoja-n	En cereales de primavera aplicar desde 2 <hojas> hasta hoja bandera.	a1.sx	a2.sx	a3.s2	a4.s2	a5.s2	a6.sx	a7.s2
hoja-n	Yo lo hago en casa también pero con algunas diferencias... le pongo más pepino (para que quede más espeso y utilizarlo con untable) y le añado unas gotitas de limón y una <hoja> de menta.	a1.s2	a2.s2	a3.s2	a4.s2	a5.s2	a6.s1	a7.s2
hoja-n	El árbol tiene la corteza lisa y las <hojas> pequeñas ovales.	a1.s2	a2.s2	a3.s2	a4.s2	a5.s2	a6.s1	a7.s2
hoja-n	Plantas sin <hojas>, estípulas o tallos espinosos, a veces con brácteas involucrales espinosas	a1.s2	a2.s2	a3.s2	a4.s2	a5.s2	a6.s1	a7.s2
hoja-n	La cápsula se encuentra debajo de un árbol de <hojas> amarillas bastante grandes que está a..., entre unos ochenta y unos ciento_treinta metros del observatorio yendo en dirección noreste.	a1.s2	a2.s2	a3.s2	a4.s2	a5.s2	a6.s1	a7.s2
hoja-n	Los arboles sin <hojas>, tristes.	a1.s2	a2.s2	a3.s2	a4.s2	a5.s2	a6.s1	a7.s2
hoja-n	No se poda más, sino hasta mediados de julio, cuando no hiele; se empieza por los arbustos de hoja perenne y se sigue después con árboles y arbustos de <hoja> caduca.	a1.sx	a2.s2	a3.s2	a4.s2	a5.s2	a6.sx	a7.s2
hoja-n	Todas las <hojas> son igualmente susceptibles; observándose frecuentemente la enfermedad durante períodos de escasa humedad como a la salida de lluvias.	a1.sx	a2.sx	a3.s2	a4.s3	a5.s2	a6.sx	a7.sx
hoja-n	Tomar-se este tema en serio es el primer paso para evitar caer en "tentaciones" que luego enojan, para evitar andar como una <hoja> al viento, que en cualquier momento agarra y no suelta.	a1.sx	a2.s2	a3.s2	a4.s2	a5.s2	a6.sx	a7.s2
hoja-n	<Hojas> sin peciolos, con el nervio medio muy marcado sobre el haz y saliente sobre el envés.	a1.s2	a2.s2	a3.s2	a4.s2	a5.s2	a6.s1	a7.s2
hoja-n	La Sangre de Toro se cultiva principalmente por sus <hojas>, mientras que la Dorada se cultiva por el sabor particularmente dulce y agradable de su raíz.	a1.s2	a2.s2	a3.s2	a4.s2	a5.s2	a6.sx	a7.s2
hoja-n	Hasta 30.000 páginas al mesManejo papel- Entrada de papel: Bandeja de entrada o 250 <hojas> hasta A3.	a1.s1	a2.s5	a3.s1	a4.s1	a5.s1	a6.s3	a7.s1
hoja-n	<Hoja> para sierra para madera 34 mm	a1.s3	a2.s3	a3.s4	a4.s4	a5.s3	a6.s2	a7.s3
hoja-n	Quien es originario de esta costa sabe que el relleno de cuche suele comerse por acá con arroz blanco, es decir cocido sólo con agua, o tamal nejo –un preparado a base de maíz y ceniza envuelto en <hoja> de plátano–, ambos complementos forman parte de la dieta de los habitantes de la región.	a1.sx	a2.sx	a3.s2	a4.s2	a5.s2	a6.sx	a7.s2
hoja-n	Los <hojas> son pinnadas por lo general tienen cinco hojuelas verdes suaves, aunque tres y siete también puede ocurrir, cada una con una forma que va desde lanceoladas a oblongo-rómbico, y un patrón de dientes distintos a lo largo de los márgenes.	a1.s2	a2.s2	a3.s2	a4.s2	a5.s2	a6.s1	a7.s2
hoja-n	Si algo destaca de ésta variedad es su porte grande y sus largas colas de cogollos, muy resinosos desde el tronco hasta las <hojas> más grandes.	a1.s2	a2.s2	a3.s2	a4.s2	a5.s2	a6.s1	a7.s2
hoja-n	Es el día en que se venden puros insumos exclusivos para adorno de los altares, como lo es la flor de zempoalxochitl o flor de muerto; se vende además palma, <hojas> para tamales, velas, pan, copal (incienso), cohetes, etcétera.	a1.s2	a2.s2	a3.s2	a4.s2	a5.s2	a6.s1	a7.s2
hoja-n	El segundo más próximo está siendo depredado para fabricar adobes, mientras los otros están en medio de un terreno relativamente plano y arbustos sin <hojas>, típicos del bosque seco ecuatorial.	a1.s2	a2.s2	a3.s2	a4.s2	a5.s2	a6.s1	a7.s2
hoja-n	Algunas especies tienen saliva tóxica: cuando la planta es parasitada por una gran cantidad de cochinillas, pueden aparecer manchas negras en las <hojas> correspondientes a toxinas que se acumulan para crear una pequeña lesión.	a1.sx	a2.sx	a3.s2	a4.s2	a5.s2	a6.sx	a7.s2
hoja-n	Trata con el mundo y con sus semejantes, y luego, cuando trata con el lenguaje para cubrir de palabras las <hojas> en blanco, le regresan unas cuantas manías, unas cuantas ideas, un puñado de imágenes y de obsesiones, unos pocos sonidos.	a1.s1	a2.sx	a3.s1	a4.s1	a5.s1	a6.sx	a7.s1
hoja-n	El margen de la <hoja> es entero, hacia la parte delantera de la lámina de la hoja está ligeramente apuntado, la base es desigual y con punta corta.	a1.sx	a2.sx	a3.s2	a4.s3	a5.s2	a6.sx	a7.s2
hoja-n	Estevia (Truvia, Pure Vida, Sun Crystals): esta hecha de la planta Stevia rebaudiana, esta se cultiva por sus <hojas> dulces.	a1.s2	a2.s2	a3.s2	a4.s2	a5.s2	a6.sx	a7.s2
hoja-n	...Y encontrar de nuevo un lugar donde volver a descubrir el sonido del aire entre las <hojas>, donde volver a tocar la tierra, donde mirar el sol sin prisa escondiéndose detrás del horizonte...	a1.sx	a2.sx	a3.s3	a4.s2	a5.s2	a6.sx	a7.sx
hoja-n	Con la combinación de proteína magra con los tipos correctos y adecuados de vegetales de <hojas> verdes, los carbohidratos y una cierta cantidad de grasa en su metabolismo se convertirá en una máquina de la quema de grasas.	a1.s2	a2.s2	a3.s2	a4.s2	a5.s2	a6.s1	a7.s2
hoja-n	Volvi a tomar asiento bajo el árbol con mis piernas cruzadas, subi mi mirada hacia la luz que se filtraba entre las <hojas> del árbol.	a1.sx	a2.sx	a3.s2	a4.s2	a5.s2	a6.sx	a7.s2
hoja-n	Puede que el problema se deba a una presión insuficiente de la <hoja> contra el marco (aquí puedes leer cómo ajustar la ventana).	a1.sx	a2.s4	a3.s3	a4.s1	a5.s4	a6.sx	a7.s4
hoja-n	Se enfada con los gatos que volvieron, acusándolos de dejarlos porque no querían encarar la estación sin <hojas> con el resto del Clan, y nota que Zarzoso y Esquirolina se ven mejor alimentados que el resto del Clan del Trueno.	a1.s2	a2.sx	a3.s2	a4.s4	a5.s2	a6.sx	a7.s2
hoja-n	Recortar las <hojas> es sencillo y maneja fácilmente las áreas rebeldes y cubiertas de maleza.	a1.sx	a2.sx	a3.s2	a4.s3	a5.s2	a6.sx	a7.sx
hoja-n	Después de colocar los alimentos sobre el colchón de <hojas> y ramas, los tapamos muy rápido con las ramas que reservamos.	a1.s2	a2.s2	a3.s2	a4.s2	a5.s2	a6.s1	a7.s2
hoja-n	Como consecuencia de esto, para la militante social "no hay una sola verdura de <hoja> en Santa Fe", y "cuando haya, la van a traer de afuera y va a ser muy cara.	a1.s2	a2.s2	a3.s2	a4.s2	a5.s2	a6.s1	a7.s2
hoja-n	Los empleados, nerviosos y estresados no eran capaces de calmar a los clientes, que no hacían más que pedir las <hojas> de reclamaciones.	a1.s1	a2.s1	a3.s1	a4.s6	a5.s5	a6.s5	a7.s6
hoja-n	Los ponemos a cocer junto con un poco de agua y una <hoja> de laurel. 3.	a1.s2	a2.s2	a3.s2	a4.s2	a5.s2	a6.s1	a7.s2
