headword	text	sense1	sense2	sense3	sense4	sense5	sense6	sense7
Blatt-n	Er hatte einen Schuß hoch hinter dem <Blatt> und keinen Ausschuß!	a1.s14	a2.sx	a3.s4	a4.s18	a5.s5	a6.s6	a7.s3
Blatt-n	Deshalb benötigt man ein vollsystemisch wirkendes Mittel, das in die Blätter eindringt, und, sobald die Larve am <Blatt> frisst, eine schnelle Wirkung als Kontaktgift entfaltet.	a1.s3	a2.s2	a3.s2	a4.s55	a5.s2	a6.s2	a7.s2
Blatt-n	Wenn Du daheim "herausgerissene" weisse Pilze fotografierst: Am besten mit "indirekter" Beleuchtung (z.B. weisser Regenschirm vor die Lichtquelle) auf weissem <Blatt> Papier und KEINEN Blitz.	a1.s5	a2.s3	a3.s3	a4.s7	a5.s3	a6.s3	a7.s4
Blatt-n	Blühende Herbstanemonen spenden Insekten Nahrung und bilden einen tollen Kontrast zu den langen, zarten <Blättern> und filigranen Blüten der Ziergräser.	a1.s2	a2.s2	a3.s2	a4.s3	a5.s2	a6.s2	a7.s2
Blatt-n	Hallo, ich habe: openSuSE 11.2 turboprint 2.16.2 Canon pixma ip4300 Ich versuche mit dem Drucker generell beidseitig, und 2 Seiten pro <Blatt> zu drucken.	a1.s5	a2.s3	a3.s3	a4.s46	a5.s3	a6.s3	a7.s4
Blatt-n	Die <Blätter> sind aber nach der Blüte noch sehr wichtig!	a1.s2	a2.s2	a3.s2	a4.s3	a5.s2	a6.s2	a7.s2
Blatt-n	Alle Pfade von der Wurzel zu einem <Blatt> sind gleichlang.	a1.s2	a2.s2	a3.s2	a4.s3	a5.s2	a6.s2	a7.s2
Blatt-n	Manche Pflanzen mit hellen <Blättern> reagieren deshalb empfindlich auf zu intensive Sonnenbestrahlung.	a1.s2	a2.s2	a3.s2	a4.s3	a5.s2	a6.s2	a7.s2
Blatt-n	Grüner Tee wird meist aus den <Blättern> der Camellia sinensis gewonnen und aus China, Japan, Indien oder Sri Lanka nach Deutschland importiert.	a1.s2	a2.s2	a3.s2	a4.s37	a5.s2	a6.s2	a7.s2
Blatt-n	hoher Ausschuß hinter dem <Blatt>	a1.s2	a2.sx	a3.s3	a4.s18	a5.s5	a6.s6	a7.s3
Blatt-n	@Ahmad: stimmt; wenn so viele <Blätter> pro Quirl + rötliche bis rote Färbung, müsste es nach Kasselmann 2010, "Aquarienpflanzen" Limnophila hippuridoides sein.	a1.s15	a2.sx	a3.s3	a4.s47	a5.s2	a6.s2	a7.s9
Blatt-n	Die Blattoberseite junger <Blätter> ist entlang der Mittelrippe dicht flaumig behaart, die Unterseite ist entlang der Blattadern spärlich flaumig behaart und hat an den Seitenadern Achselbärte.	a1.s3	a2.s2	a3.s2	a4.s3	a5.s2	a6.sx	a7.s3
Blatt-n	Linkes Blatt oberer (Wiesenseitiger, Topfabgewandter) Rand, beide Tiere driften lethargisch unter dem <Blatt> hevor.	a1.sx	a2.s3	a3.s3	a4.s3	a5.sx	a6.sx	a7.sx
Blatt-n	Herstellung Die frischen Zweige mit ihren nadelähnlichen <Blättern> werden abgeerntet.	a1.s2	a2.s2	a3.s2	a4.s13	a5.s2	a6.s2	a7.s2
Blatt-n	Sie kann bis zu 60 cm hoch werden. |Beschreibung Blatt=Die <Blätter> stehen abwechselnd am Stängel angeordnet (wechselständig).	a1.s2	a2.s2	a3.s2	a4.s3	a5.s2	a6.s2	a7.s2
Blatt-n	Ocuplus bietet Scanner in drei Kategorien an: Dokumentenscanner: Ein Dokumentenscanner digitalisiert einen eingelegten Blattstapel <Blatt> für Blatt und jeweils von beiden Seiten.	a1.s2	a2.sx	a3.sx	a4.s54	a5.sx	a6.sx	a7.sx
Blatt-n	Dort gibt es solche Flecken eigentlich nur an ganz wenigen <Blättern> und nur gaaanz minimal.	a1.sx	a2.sx	a3.s2	a4.s58	a5.s2	a6.sx	a7.s2
Blatt-n	Der Seidenspinner (Schmetterling) dessen Raupe sich von den <Blättern> ernährt, verpuppt sich später in einen Seidenkokon.	a1.s3	a2.s2	a3.s2	a4.s27	a5.s2	a6.s2	a7.s2
Blatt-n	Schytte-Berg war seit 1882 Mitglied der Bauhütte zum weißen <Blatt> in Hannover.	a1.sx	a2.sx	a3.s3	a4.s43	a5.sx	a6.sx	a7.s4
Blatt-n	Die Verpuppung erfolgt in Laubstreu in einem aus Seidenfäden zusammengesponnenen Kokon zwischen <Blättern>.	a1.s3	a2.s2	a3.s2	a4.s27	a5.s2	a6.s2	a7.s2
Blatt-n	Wegen der weiteren Einzelheiten wird auf <Blatt> 11 d.A. Bezug genommen.	a1.s5	a2.s3	a3.s3	a4.s15	a5.sx	a6.s3	a7.s6
Blatt-n	Gerade klatschte noch der Regen, aber nun, von einem Moment auf den anderen, knallt wieder die Sonne und brennt die Feuchtigkeit weg von den kurvigen Straßen und den <Blättern> der Bäume in den dichten Wäldern.	a1.s2	a2.s2	a3.s2	a4.s3	a5.s2	a6.s2	a7.s2
Blatt-n	Die Raupen leben zwischen zusammen gesponnenen <Blättern> ihrer Futterpflanzen.	a1.s2	a2.s2	a3.s2	a4.s5	a5.s2	a6.s2	a7.s2
Blatt-n	Der bis zu 10m hohe Baum "Erythrina lysistemon" treibt seine korallenrote großen Blüten vor den <Blättern>, gefolgt von Schoten, die die "Glücklichen Bohnen" enthalten.	a1.s2	a2.s2	a3.s2	a4.s14	a5.s2	a6.s2	a7.s2
Blatt-n	Die Blütenstände stehen zwischen den <Blättern> (interfoliar).	a1.s2	a2.s2	a3.s2	a4.s3	a5.s2	a6.s2	a7.s2
Blatt-n	Und er sah einen Feigenbaum an dem Wege, ging hin und fand nichts daran als <Blätter> und sprach zu ihm: Nun wachse auf dir niemals mehr Frucht!	a1.sx	a2.sx	a3.s3	a4.sx	a5.sx	a6.sx	a7.sx
Blatt-n	Kätzchen vor den <Blättern> entwickelt.	a1.s2	a2.sx	a3.s2	a4.s3	a5.s2	a6.sx	a7.s2
Blatt-n	Zudem läßt sich die Papierkapazität auf bis zu 1.850 <Blatt> (Eine 250-Blatt-Papierkassette, drei 500-Blatt-Papierkassetten und eine manuelle 100-Blatt-Zuführung) erweitern.	a1.s5	a2.s3	a3.s3	a4.s53	a5.s3	a6.s3	a7.s4
Blatt-n	Ein schwerer, süßer Geruch strömte aus den zahlreichen Büschen mit den zarten Hundsrosen, die ihre lichtrosa Blüten verspielt zwischen kräftige <Blätter> gesetzt hatten.	a1.s2	a2.s2	a3.s2	a4.s3	a5.s2	a6.s2	a7.s2
Blatt-n	Da im Februar noch keine <Blätter> an den Bäumen sind, sieht man bei Unkel vom Zug etwas mehr, hier 187 079 mit Containern von Bauer	a1.s2	a2.s2	a3.s2	a4.s14	a5.s2	a6.s2	a7.s2
Blatt-n	Kleinere Funkien-Arten (Hosta) sind ebenfalls bestens zur Kombinationsbepflanzung mit den Duftstauden geeignet, da deren <Blätter> erst ziemlich spät erscheinen und im Sommer willkommene Schattenspender darstellen.	a1.sx	a2.sx	a3.s2	a4.s3	a5.sx	a6.sx	a7.sx
Blatt-n	Es werden bis zu 25 <Blatt> geheftet.	a1.s5	a2.s3	a3.s3	a4.s36	a5.s3	a6.s3	a7.s4
Blatt-n	Und dass du dich dann zu mir setzt, als sei ich jung und grün, und meine kahlen Äste jetzt auch ohne <Blätter> blühn...	a1.s2	a2.s2	a3.s2	a4.s3	a5.s2	a6.s2	a7.s2
Blatt-n	Papiermanagement: Standardpapiervorrat von 1.150 <Blatt> auf bis zu 7.150 Blatt erweiterbar.	a1.s5	a2.sx	a3.s3	a4.sx	a5.s3	a6.s3	a7.s6
Blatt-n	... die anderen Häufchen entzünden, das Papier verbrennt oder Schmuz auf demselben ... , durchfährt, lege ich einige <Blätter> Papier wieder darauf, und fahre so ... vielleicht alle Schrote durch das Papier durchjagen, während das andere nicht ... Anzünden des Pulvers auf weißem Papiere ist äußerst trüglich.	a1.s5	a2.s3	a3.s3	a4.s39	a5.s3	a6.s3	a7.s4
Blatt-n	Der Falter fliegt hier recht häufig in 2 Generationen von Mai - September, die Raupe lebt zwischen zusammengesponnenen <Blättern> von Weide und Pappel.	a1.s3	a2.s2	a3.s2	a4.s5	a5.s2	a6.s2	a7.s2
Blatt-n	In der Thai-Küche werden auch die <Blätter> als Gewürz verwendet.	a1.s4	a2.s2	a3.s2	a4.s4	a5.s2	a6.s2	a7.s2
Blatt-n	<Blätter> für deutsche Landesgeschichte. 115, 148-150 (1979).	a1.s9	a2.s3	a3.s3	a4.s16	a5.sx	a6.s5	a7.s6
Blatt-n	Die sorgfältig abgestimmten Fragen werden den "Teilnehmern" vorab zugeschickt, die ihre Antworten dann von ihrem vorbereiteten <Blatt> ablesen und an ihrem jeweiligen Ort einsprechen.	a1.s5	a2.s3	a3.s2	a4.s10	a5.s3	a6.s3	a7.s6
Blatt-n	Die <Blätter> hingen regungslos an den Zweigen, das Grillenzierpen legte eine Pause ein und das Froschkonzert wurde aus aktuellen Gründen vertagt.	a1.s2	a2.s2	a3.s2	a4.s17	a5.s2	a6.s2	a7.s2
Blatt-n	Durch <Blättern> können Sie zwischen den Ergebnisseiten navigieren und finden alle Messen für Immobilien, die in der Datenbank von messen.de gespeichert sind.	a1.s12	a2.s3	a3.s6	a4.s52	a5.s3	a6.s8	a7.s4
Blatt-n	Die Papierkassette für bis zu 250 <Blatt> bietet viel Kapazität, so dass seltener Papier nachgefüllt werden muss und der automatische beidseitige Druck reduziert den Papierverbrauch.	a1.s5	a2.s3	a3.s3	a4.s7	a5.s3	a6.s3	a7.s4
Blatt-n	Eigentlich konnte sie das Dorf hinter den <Blättern> nicht ausstehen, doch vielleicht hatte sich nicht nur in Kirigakure viel verändert, so wie man hörte traf es auch Konoha hart und große Veränderungen hielten Einzug, was es damit auf sich hat das wollte Tora gern herausfinden.	a1.s10	a2.sx	a3.s2	a4.s31	a5.s2	a6.s2	a7.s2
Blatt-n	Ernte <Blätter> und Zweige, wie Sie sie benötigen, kneifen Sie bloßen Stämmen wie Sie gehen.	a1.s2	a2.s2	a3.s2	a4.s51	a5.s2	a6.s2	a7.s2
Blatt-n	Das Gericht hat Beweis erhoben gemäß Beschluss vom 28.12.2017 durch Einholung des Sachverständigengutachtens S vom 05.03.2019 (<Blatt> 122 f. d. A.).	a1.s5	a2.s3	a3.s3	a4.s35	a5.sx	a6.sx	a7.s6
Blatt-n	8x68 S Jaguar: Marderhund 141 m. Treffer lag kurz hinter dem <Blatt>.	a1.s14	a2.sx	a3.s4	a4.s44	a5.s5	a6.s6	a7.s3
Blatt-n	Dieser ist von der Blüte über die <Blätter> bis zur Wurzel genießbar.	a1.s2	a2.s2	a3.s2	a4.s3	a5.s2	a6.s2	a7.s2
Blatt-n	Die Kleine hat 1 <Blatt> und keine Wurzeln - und das, seit ich sie habe.	a1.s2	a2.s2	a3.s2	a4.s3	a5.s2	a6.s2	a7.s2
Blatt-n	Sie legten schon hoft Eier an <Blättern> und an der Wurzel ab, aber sie wurden von Ihnen auch wieder gefressen.	a1.s3	a2.s2	a3.s2	a4.s59	a5.s2	a6.s2	a7.s2
Blatt-n	Dieses Dreieck können wir aber aus sozusagen irgendetwas machen (z. B. aus einem Seil, Kreide, ihn auf einen großen <Blatt> Papier zeichnen usw.).	a1.s5	a2.s3	a3.s3	a4.s42	a5.s3	a6.s3	a7.s4
Blatt-n	Wenn dieser Wind durch die <Blätter> der Bäume rauscht, so scheinen sie zu reden - jeder in einer anderen Stimme.	a1.s2	a2.s2	a3.s2	a4.s50	a5.s2	a6.s2	a7.s2
Blatt-n	Am Anfang stand Quercus robur, die Eiche mit den Eicheln am langen und den <Blättern> am kurzen Stiel.	a1.s2	a2.s2	a3.s2	a4.s3	a5.s2	a6.s2	a7.s2
Blatt-n	Schnittstelle: Zwei geschlossene Papierkassetten für jeweils 250 <Blatt> und eine MF-Zufuhr für bis zu 100 Blatt bieten Platz für Papierformate bis zu DIN A3	a1.s5	a2.s3	a3.s3	a4.s7	a5.s3	a6.s3	a7.s4
Blatt-n	Das bedeutet, dass Pflanzen ohne <Blätter> nur wenig Auxin produzieren.	a1.s2	a2.s2	a3.s2	a4.s3	a5.s2	a6.s2	a7.s2
Blatt-n	Der Einschuß war hinter dem <Blatt>, die Kreatur stand nicht ganz gerade, daher liegt der Ausschuß weiter hinten.	a1.s14	a2.sx	a3.s4	a4.s18	a5.s5	a6.s6	a7.s3
Blatt-n	Hinsichtlich der Einzelheiten des Lebenslaufes der Klägerin wird auf <Blatt> 22 f. der Akte Bezug genommen.	a1.s5	a2.s3	a3.s3	a4.s36	a5.s3	a6.s3	a7.s6
Blatt-n	Blüten andersfarbig oder wenn rosa, dann nie mit langer Röhre, Pflanzen immer an Stängeln blühend, zumindest verwelkende <Blätter> während der Blütezeit vorhanden, Fruchtknoten stets deutlich über dem Erdboden	a1.s2	a2.s2	a3.s2	a4.s25	a5.s2	a6.s2	a7.s2
Blatt-n	Großes, von vorne zugängliches Papierschnitzelfach: Fasst Papierschnitzel von bis zu 40.000 <Blatt>, so dass ein häufiges Entleeren entfällt	a1.s5	a2.sx	a3.s3	a4.s7	a5.sx	a6.sx	a7.sx
Blatt-n	Der Chef muss sich Zeit nehmen, um zu erklären, um Zusammenhänge aufzuzeigen, um Hintergründe aufzudecken, ganz nach dem Bild: "Ich sehe den Wald, dann einen einzelnen Baum daraus, dann ein Ast und schliesslich ein <Blatt>.	a1.s2	a2.s2	a3.s2	a4.s3	a5.s2	a6.s2	a7.s2
Blatt-n	Diese geheimnisvolle Neugier, dass man hier ein unbeschriebenes <Blatt> war, das eben noch niemand kannte.	a1.sx	a2.s3	a3.s3	a4.sx	a5.s3	a6.s3	a7.s4
Blatt-n	GF Blattschraube GF-08S, für Altsaxophon Kautschuk oder Kunststoff- Mundstücke, Blattschraube mit Kappe, Schraube vergoldet, passend für Britone, Lebayle, Selmer S80, Vandoren und Zinner AS 61B Mundstücke, die Blattschraube mit <Blatt> hat neben dem Instrument den grössten Einfluss auf Klang und...	a1.s1	a2.s1	a3.s1	a4.s1	a5.s1	a6.s1	a7.s1
Blatt-n	Doch dann wendete sich mit dem Elfmeter, der erst im zweiten Versuch saß, das <Blatt> zugunsten der Gäste.	a1.s10	a2.sx	a3.s3	a4.s18	a5.sx	a6.s7	a7.s7
Blatt-n	Nach abgedruckten Bildern waren Bäume anhand ihrer <Blätter> zu bestimmen.	a1.s2	a2.s2	a3.s2	a4.s3	a5.s2	a6.s2	a7.s2
Blatt-n	In der Tiefe das eine Selbst, aber kein Mensch ist für sich allein überhaupt überlebensfähig, sowie ein <Blatt> wenn es von dem Baum runterfällt stirbt.	a1.s2	a2.s2	a3.s2	a4.s24	a5.s2	a6.s2	a7.s2
Blatt-n	"Zuerst werden die zwei oder drei besten <Blätter> ohne Flecken und Beschädigungen ('k'intu') ausgesucht.	a1.s2	a2.sx	a3.s2	a4.s3	a5.s2	a6.s2	a7.s2
Blatt-n	Macht das alle zu Linkspopulisten ? Sobald Landespolitik und Bundespolitik ins Spiel kommt wendet sich das <Blatt>.	a1.s10	a2.sx	a3.s3	a4.s18	a5.sx	a6.s7	a7.s7
Blatt-n	" damit beginnend, die <Blätter> aus seinen Wunden zu klauben, so gut es ihm möglich ist, preßt Baki die Zähne fest zusammen - läßt es dann einfach und ißt den Hinterlauf hungrig, so wenigstens das Knurren seines Magens stillend.	a1.sx	a2.sx	a3.s3	a4.sx	a5.sx	a6.sx	a7.sx
Blatt-n	Helianthus atrorubens Röhrenblüten purpurbräunlich (Name!), Stängel oft rötlich überlaufen, Blätter und Stängel rauh behaart, Haare weiß, obere Blätter deutlich kleiner als die übrigen, Blattstiele geflügelt, Blätter gegenständig, <Blätter> nur locker am Stängel verteilt (Synonym: sparsifolius = zerstreutblättrig!), hauptsächlich Grundblätter, diese 20-30 cm lang, Blütenköpfchen 5-(10) cm breit.	a1.s2	a2.s2	a3.s2	a4.s3	a5.s2	a6.s2	a7.s2
Blatt-n	Malt diese grün an und druckt die <Blätter> an den Stiel der Pflanze.	a1.s2	a2.s2	a3.s2	a4.s3	a5.s2	a6.s2	a7.s2
Blatt-n	Kitz stark spitz von hinten Einschuß hinter <Blatt>, Lunge durchschossen, Ausschuß oben am Bug mit handtellergrossem Loch am Trägeransatz.	a1.s14	a2.sx	a3.s4	a4.s18	a5.s5	a6.s6	a7.s3
Blatt-n	Neben ihren Nüssen kannst du aber auch Blüten, <Blätter> und Rinde für deine Gesundheit nutzen	a1.s2	a2.s2	a3.s2	a4.s24	a5.s2	a6.s2	a7.s2
Blatt-n	Auf <Blatt> 55 f. d.A. wird Bezug genommen.	a1.s5	a2.s3	a3.s3	a4.s35	a5.sx	a6.sx	a7.s6
Blatt-n	Dabei gerät die Lektüre unbarmherzig <Blatt> um Blatt zum Grabenkampf gegen die Langeweile.	a1.sx	a2.sx	a3.sx	a4.s3	a5.sx	a6.s3	a7.sx
Blatt-n	Die stachelbewehrte Kuheuterpflanze ist ein bis zwei Meter Wuchshöhe erreichender Strauch mit großen <Blättern> und witzigen auberginenartigen Früchten.	a1.s2	a2.s2	a3.s2	a4.s3	a5.s2	a6.s2	a7.s2
Blatt-n	Die <Blätter> dieser Pflanze schmecken relativ neutral, wobei der Grundgeschmack an Feldsalat erinnert.	a1.s2	a2.s2	a3.s2	a4.s3	a5.s2	a6.s2	a7.s2
Blatt-n	Wenn im Herbst das Blut erlegter Bären in die Erde fließt und von den Baumwurzeln bis in die <Blätter> transportiert wird, färben sich die Blätter rot.	a1.s2	a2.s2	a3.s2	a4.sx	a5.s2	a6.s2	a7.s2
Blatt-n	Hi, man kann auch - wie der Gast am 30.07.09 bereits angedeutet hat - das Dokument in A4 gestalten und dann in der Druckereinrichtung auswählen - drucke 4 Seiten pro <Blatt> - drucke den Seitenbereich 1;1;1;1 Hat den Vorteil, daß man beim Gestalten mehr Fehler sieht als im Ausdruck.	a1.s5	a2.s3	a3.s3	a4.s46	a5.s3	a6.s3	a7.s4
Blatt-n	Sie behauptet auch einen freien Vortrag, wo die Zeugin sagt, sie hätte vom <Blatt> abgelesen (im Zweifelsfall das, was ihr ein Senatsangestellter aufgeschrieben hat).	a1.s5	a2.s3	a3.s2	a4.s10	a5.s3	a6.s3	a7.s6
Blatt-n	Das Pflänzchen hat erst zwei <Blätter> nach den Keimblättern ausgebildet.	a1.s2	a2.s2	a3.s2	a4.s3	a5.s2	a6.s2	a7.s10
Blatt-n	Im zeitigen Frühjahr erscheinen die weißen Blüten noch vor den <Blättern>; sie verströmen einen Duft, der an bittere Mandeln erinnert.	a1.s2	a2.s2	a3.s2	a4.s14	a5.s2	a6.s2	a7.s2
Blatt-n	Normalerweise nehmen die Rehe Feuchtigkeit über die <Blätter>, Morgentau beispielsweise, auf.	a1.s2	a2.s2	a3.s2	a4.s3	a5.s2	a6.sx	a7.s2
Blatt-n	Auf diese Weise wird der Feuchtigkeitsverlust durch Verdunstung über die <Blätter> reduziert und es bleibt dennoch genügend Grün, um die nötige Photosynthese zu gewährleisten.	a1.s2	a2.s2	a3.s2	a4.s56	a5.s2	a6.s2	a7.s2
Blatt-n	Triebe und <Blätter> nach Produktangabe mit einem Pilzmittel (Fungizid) einsprühen.	a1.s2	a2.s2	a3.s2	a4.s3	a5.s2	a6.s2	a7.s2
Blatt-n	In der Röhre ist die Larve gut vor Umwelteinflüssen geschützt und frisst dort an den <Blättern>.	a1.s3	a2.s2	a3.s2	a4.s55	a5.s2	a6.s2	a7.s2
Blatt-n	Hallo, da prussele ich heute morgen nach der Arbeit mal wieder nichtsahnend an meinen Pflänzchen rum (das entspannt nach einer Nachtschicht ungemein, habe ich festgestellt), als mir gegen das Licht ein feines Gespinst zwischen den <Blättern> der Schefflera auffällt.	a1.s2	a2.sx	a3.s2	a4.s27	a5.s2	a6.s2	a7.s2
Blatt-n	Unterschreiben Sie möglichst mit schwarzer Tinte auf einem sauberen, noch leeren weißen <Blatt> Papier und halten Sie die Unterschrift vor Ihre Webcam.	a1.s5	a2.s3	a3.s3	a4.s7	a5.s3	a6.s3	a7.s4
Blatt-n	Durch <Blättern> können Sie zwischen den Ergebnisseiten navigieren und finden alle Messen für Bonsai & Koi, die in der Datenbank von Messen.de gespeichert sind.	a1.s12	a2.s3	a3.s6	a4.s52	a5.s3	a6.s8	a7.s4
Blatt-n	Versteckt zwischen exotischen <Blättern> tauchen im dschungelartigen Grün plötzlich Skulpturen auf: Menschen, Tiere, Figuren - oft mit Witz und Hintersinn.	a1.sx	a2.sx	a3.s2	a4.s32	a5.sx	a6.s2	a7.sx
Blatt-n	Die unteren <Blätter> werden samt Stiel bis zu drei Meter lang.	a1.s2	a2.s2	a3.s2	a4.s3	a5.s2	a6.s2	a7.s2
Blatt-n	Fuer Bienen wenig Nahrung, Bäume mit <Blättern> gelten als Arbeit und muessig, am besten alles zupflastern u d Steine drauf. .. Natur belassene Landschaft gilt als hässlich ....	a1.s2	a2.s2	a3.s2	a4.s17	a5.s2	a6.s2	a7.s2
Blatt-n	Seit den 1960er Jahren schmückt die ursprünglich aus Mittelamerika stammende Pflanze mit den sternförmigen <Blättern> bei uns die weihnachtlichen Wohnzimmer und Festtafeln.	a1.s2	a2.s2	a3.s2	a4.s3	a5.s2	a6.s2	a7.s2
Blatt-n	Mein eigener Richtwert liegt bei maximal zwei <Blättern> pro Pflanze.	a1.s2	a2.s2	a3.s2	a4.s3	a5.s2	a6.sx	a7.s2
Blatt-n	Es soll über einen Touchscreen bedient werden können und neben der Papierkassette für 500 <Blatt> einen zusätzlichen manuellen Einzug mit einer Kapazität von 50 Blatt mitbringen.	a1.s5	a2.s3	a3.s3	a4.s7	a5.s3	a6.s3	a7.s4
Blatt-n	Die Gedichte gingen mit Sturmeseile von <Blatt> zu Blatt durch die ganzen Vereinigten Staaten und allenthalben wurden sie mit demselben Enthusiasmus begrüßt.	a1.sx	a2.sx	a3.sx	a4.sx	a5.sx	a6.sx	a7.sx
Blatt-n	Vor der Schiedsstelle ... der Stadt B... hielten die hiesigen Prozessparteien dann zur Protokoll-Nr. 03/2016 am 22.12.2016/18.01.2017 – Anlage K 1 (<Blatt> 18 bis 21 der Akte) – fest, dass:	a1.s5	a2.s3	a3.s3	a4.s36	a5.s3	a6.s3	a7.s6
Blatt-n	Ein Pack enthält 12 Blocks à 90 <Blatt>	a1.sx	a2.s3	a3.s3	a4.s19	a5.s3	a6.s3	a7.s4
Blatt-n	Die <Blätter> senken als Tee den Blutzucker.	a1.s2	a2.s2	a3.s2	a4.s41	a5.s2	a6.s2	a7.s2
Blatt-n	Die Kätzchen erscheinen vor den <Blättern>, die männl. bis 5, die weibl. bis 3cm lang, Staubbeutel vor der Blüte rot, später gelb, Deckblätter der Blüten 2farbig, Früchte dicht behaart	a1.s2	a2.sx	a3.s2	a4.s3	a5.s2	a6.sx	a7.s2
Blatt-n	Wasser wird eigentlich immer abgegeben, weniger wenn Spaltöffnungen zu sind, mehr wenn offen ( Cutikuläre und Stomatäre Transpiration ) Die Leitbündel von der Wurzel bis zum <Blatt> sind mit Wasser gefüllt - ganz wichtig ! - Durch die Transpiration am Blatt wird nun durch das Druckgefälle Wasser nach oben gesaugt, das Kapillarwasser im Boden strömt passiv nach.	a1.s2	a2.s2	a3.s2	a4.s3	a5.s2	a6.s2	a7.s2
Blatt-n	Verlor alle <Blätter>, das übliche Szenario und kam dann leider auch nicht wieder.	a1.sx	a2.sx	a3.sx	a4.sx	a5.sx	a6.sx	a7.sx
Blatt-n	Sie sitzen meist in Gruppen von einer bis drei Blüten über vier <Blättern>.	a1.s2	a2.s2	a3.s2	a4.s3	a5.s2	a6.s2	a7.s2
Blatt-n	Die Haftnotizblocks bestellen Sie wahlweise mit 340 Blatt oder 680 <Blatt> pro Block in vielen Formaten wie z.B.: rechteckig, oval, rund oder in unseren vorgestanzten Formaten wie Herz-Form, Pfeil-Form, Daumen-Form, Stern-Form oder Sprechblasen-Form. Kleine Auflage der Haftnotizen gewünscht?	a1.s5	a2.s3	a3.s2	a4.s30	a5.s3	a6.s3	a7.s4
Blatt-n	Durch <Blättern> können Sie zwischen den Ergebnisseiten navigieren und finden alle Messen für Ernährung, die in der Datenbank von messen.de gespeichert sind.	a1.s12	a2.s3	a3.s6	a4.sx	a5.s3	a6.s8	a7.s4
Blatt-n	Ich kenne Magnolien, die üppig <Blätter> nach der Blüte haben und so einen Sichtschutz bieten.	a1.s2	a2.s2	a3.s2	a4.s3	a5.s2	a6.s2	a7.s2
Blatt-n	Wegen der weiteren Einzelheiten des Schreibens wird auf <Blatt> 1 f. der Akten verwiesen.	a1.s5	a2.s3	a3.s3	a4.s36	a5.s3	a6.s3	a7.s6
Blatt-n	Der Stern in der Glasmalerei korrespondierte mit dem Strahlenkranz um das Kind herum - von Inhetvin als eine Art großes <Blatt> mit ausgezackten Rändern gestaltet, auf dem der Knabe liegt.	a1.s2	a2.sx	a3.s2	a4.s3	a5.sx	a6.sx	a7.s2
Blatt-n	Zuverlässige Unkrautbekämpfung Roundup Rasen-Unkrautfrei Unkrautvernichter mit Rasendünger wirkt über <Blatt> und Wurzel gegen alle rasentypischen Unkrautarten ohne den Rasen zu schädigen.	a1.s2	a2.s2	a3.s2	a4.s3	a5.s2	a6.s2	a7.s2
Blatt-n	Kirche zu Markoldendorf, in: Schönermark, Gustav und Bauhütte zum weißen <Blatt> (Hrsg.): Die Architektur der Hannoverschen Schule : Moderne Werke der Baukunst und des Kunstgewerbes im mittelalterlichen Stil. 2. Jahrgang.	a1.sx	a2.sx	a3.s3	a4.s43	a5.sx	a6.sx	a7.s4
Blatt-n	Die Blüte kommt irgendwo zwischen den alten <Blättern>, das Blatt hingegen kommt idR vom Teilungszentrum aus der Mitte.	a1.s2	a2.s2	a3.s2	a4.s3	a5.s2	a6.s2	a7.s2
Blatt-n	Die Papierkassette fasst insgesamt bis zu 100 <Blatt> und erlaubt somit problemlos viele und lange Druck- und Kopiersessions.	a1.s5	a2.s3	a3.s3	a4.s7	a5.s3	a6.s3	a7.s4
Blatt-n	Bunte <Blätter>, rote Früchte und blühende Sträucher: der Herbst hat viel zu bieten.	a1.s2	a2.s2	a3.s2	a4.s54	a5.s2	a6.s2	a7.s2
Blatt-n	Problem an der Sache ist, daß die Magneten aus dem Bastelladen nur sehr schwach sind, schließlich sollen diese nur sich selbst und z.B. ein <Blatt> Papier halten.	a1.s5	a2.s3	a3.s3	a4.s39	a5.s3	a6.s3	a7.s4
Blatt-n	Kommt es aufgrund der Splitterbildung öfters vor, daß einige Splitter, gerade wenn man hinter das <Blatt> schießt, den Pansen beschädigen?	a1.s14	a2.sx	a3.s4	a4.s18	a5.s5	a6.s10	a7.s3
Blatt-n	Man schneidet einem Manne den rechten Hoden aus und pflanzt ihn in die Erde; nach und nach wächst hieraus ein sehr großer fleischerner Baum, der die Gestalt eines Phallus, aber dabey Zweige und <Blätter> hat, und eine ellenlange Eichelförmige Frucht trägt.	a1.s2	a2.s2	a3.s2	a4.s51	a5.s2	a6.s2	a7.s2
Blatt-n	Nun fiel Blatt um <Blatt> von der Rechten zur Linken, hastig, als ob der Herbstwind vergilbtes Laub herüberwehte; erst bei der letzten längeren Aufzeichnung, da, wo das letzte Drittel des Buches begann, hielt die kleine blätternde Hand inne.	a1.sx	a2.sx	a3.s2	a4.s3	a5.sx	a6.s3	a7.sx
Blatt-n	- exklusives schwarzes Toilettenpapier - 3-lagig - 140 <Blatt> pro Rolle Klopapier - Blattgröße 115mm x 95mm - 6 Rollen im Folienpack - 100% Naturzellstoff - farbecht bei bestimmungsgemäßem Gebrauch - leicht parfümiert - dermatologisch und gynäkologisch getestet und kontrolliert - extrem weich und saugfähig Eine schöne Geschenkidee, oder ein super Hingucker in der Badaustellung!	a1.s7	a2.s3	a3.s3	a4.s11	a5.s3	a6.s3	a7.s4
